id,type,name,aliases,region,state,city,lat,lon,facets,what,root,kin,sources,tier,confidence,needs_verification,updated,url
dutch-fork,term,Dutch Fork,the Dutch Fork|the Fork,sc-midlands,,,,,"{""letter"": ""D"", ""part_of_speech"": ""noun""}","The land between the Saluda and the Broad rivers above their meeting at Columbia, in Lexington, Newberry and Richland counties, settled by German-speaking Protestants in the middle of the eighteenth century and named for them, Dutch for deutsch. It is the upstream end of the mustard belt: the yellow mustard barbecue sauce of the Midlands is linked to the German families who settled between Orangeburg County and Newberry County, and the Fork is the Newberry end of that line. Lutheran churches, place names and family names are what remains of the German; the dialect is gone.","Dutch, in its older English sense 'German': from the late 14th century Dutch meant German and the non-Scandinavian continental Germanic peoples generally, from Middle Dutch duutsch, cognate with German deutsch, from Proto-Germanic *theudo 'of the people'; the sense narrowed to the Netherlands around 1600 in England, but in America the older sense lasted, as in Pennsylvania Dutch (etymonline) + fork, Old English forca from Latin furca, of rivers from 1753 (etymonline): the land between the Saluda and the Broad, which join to form the Congaree at Columbia",sc-mustard|mustard-sauce|carolina-gold|hash-and-rice|dukes-bar-b-que|maurices-piggie-park|slaw|piedmont,s:etymonline|s:wp-dutch-fork|s:web-sc-encyclopedia-dutch-fork|s:wp-barbecue-in-south-carolina|s:wp-barbecue-sauce|s:wp-dukes-bar-b-que|s:wp-hash-stew|s:wp-congaree-river,cited,high,False,2026-09-15,https://nanobotco.github.io/carolina-barbecue/word/dutch-fork/
fixins,term,fixins,fixin's|fixings|all the fixins,carolinas|us-south,,,,,"{""letter"": ""F"", ""part_of_speech"": ""noun""}","The sides and trimmings that come with the meat: slaw, hushpuppies or cornbread, boiled potatoes in the east, hash and rice in South Carolina, pickles, sweet tea. 'Fixings' is American English of 1839 for the garnishing of a meal; fixins is how it is said and, on Carolina signs and menus, how it is spelled. Beth Tartan wrote of a Raleigh hostess telephoning Melton's — 'Ride me a party' — and Melton's putting barbecue and fixings on the bus to her.","fix (v.), late 14c., from Old French fixer, Latin fixus 'fastened' → fixing, verbal noun, 'act of putting in order', c. 1600 → fixings, American English, 'apparatus' 1820, 'food, garnishing' 1839 (etymonline); spelled fixin's or fixins for the g that Southern speech drops",barbecue-tray|slaw|hushpuppies|cornbread|boiled-potatoes|hash-and-rice|brunswick-stew|sweet-tea|light-bread|meltons-barbecue|dukes-bar-b-que|skylight-inn|pig-pickin,s:etymonline|s:wiktionary-fixings|s:wp-meltons-barbecue|s:wp-skylight-inn-bbq|s:wp-pig-pickin|s:wp-dukes-bar-b-que,cited,high,False,2026-09-15,https://nanobotco.github.io/carolina-barbecue/word/fixins/
hog,term,hog,whole hog|hogg,carolinas|us-south,,,,,"{""letter"": ""H"", ""part_of_speech"": ""noun""}","In Carolina barbecue speech the animal is a hog. Whole hog is the eastern North Carolina and Pee Dee style; a hog killing is the winter work of the farm; a hog's size is its dressed weight. American dictionaries make a hog a domesticated swine of 120 pounds or more raised for market and a pig the younger, smaller animal; the pit's small hogs of 80 to 120 pounds dressed sit at the bottom of that range. The pig pickin' hog is a barrow, a castrated male, or a gilt, a young female — boars and sows are too big.","Old English hogg, implied in the late-12th-century hogaster and written hogge by the mid-14th century; origin uncertain — a Celtic source (Welsh hwch, Cornish hogh 'swine') is proposed, and the OED, quoted by etymonline, calls it improbable. The original sense was age, not species: a castrated male, or a swine reared for slaughter at about a year old; stockmen also said it of yearling sheep and horses",whole-hog|hog-killing|eastern-nc|sc-pee-dee|pig-pickin|pork-skins|hash-and-rice|pork-shoulder|barbecue,s:etymonline|s:web-dictionary-com-hog|s:wiktionary-hog|s:wp-dressed-weight|s:wp-pig-pickin|s:wp-whole-hog-barbecue|s:web-ncpedia-hog-killing|s:wp-barbecue-in-south-carolina|s:wp-hash-stew,cited,high,False,2026-09-15,https://nanobotco.github.io/carolina-barbecue/word/hog/
light-bread,term,light bread,light-bread|lightbread|white bread,carolinas|us-south,,,,,"{""letter"": ""L"", ""part_of_speech"": ""noun""}","The Southern name for white yeast bread — a store loaf or a soft bun — as against cornbread, biscuits and pone, a dense cornmeal cake. On a Carolina barbecue tray it is what the sandwich is built on: chopped barbecue and slaw on a soft white bun. At the Skylight Inn the sandwich is on a white roll; Dukes buffets in South Carolina set out white bread beside the hash. Dictionary.com labels the term Midland and Southern U.S., and defines it as white bread or any bread leavened with yeast.","light (adj.), Old English leoht 'not heavy', from Proto-Germanic *lingkhtaz — of bread, risen with yeast, against the dense pone and quick breads of cornmeal — + bread. Midland and Southern American English for white bread, or any bread leavened with yeast (dictionary.com); 'Southern US: white bread' (Wiktionary)",barbecue-sandwich|barbecue-tray|hushpuppies|cornbread|white-slaw|skylight-inn|dukes-bar-b-que|meltons-barbecue|fixins,s:etymonline|s:web-dictionary-com-light-bread|s:wiktionary-light-bread|s:wp-cornbread|s:wp-white-bread|s:wp-whole-hog-barbecue|s:wp-meltons-barbecue|s:wp-barbecue-sandwich|s:wp-skylight-inn-bbq|s:wp-dukes-bar-b-que|s:ncpedia-barbecue|s:wp-barbecue-in-north-carolina,cited,medium,False,2026-09-15,https://nanobotco.github.io/carolina-barbecue/word/light-bread/
pee-dee,term,Pee Dee,Pedee|Peedee|the Pee Dee|Great Pee Dee,sc-pee-dee,,,,,"{""letter"": ""P"", ""part_of_speech"": ""noun""}","The river and the region. The Pee Dee rises in the North Carolina mountains as the Yadkin, takes the name Pee Dee below the mouth of the Uwharrie, crosses into South Carolina and reaches the sea at Winyah Bay. The region is the state's north-east corner — Chesterfield, Darlington, Dillon, Florence, Marlboro and Marion counties always, Horry, Georgetown and Williamsburg usually. Its barbecue is whole hog over hardwood coals, sometimes skinned first with the skin fried, and a sauce of vinegar, salt and pepper that Wikipedia calls virtually identical to eastern North Carolina's.","from the Pee Dee (Pedee) people, an Indigenous nation of the South Carolina Piedmont and the river valley; the river took their name and the region took the river's. Their language was never recorded and the name's meaning is unknown",sc-pee-dee|eastern-nc|down-east|whole-hog|vinegar-pepper-sauce|pork-skins|hash-and-rice|chicken-bog|scotts-bar-b-que|rodney-scott|rodney-scotts-whole-hog-bbq|pig-pickin|piedmont,s:wp-pee-dee|s:wp-pee-dee-river|s:wp-pee-dee-people|s:wiktionary-pee-dee|s:wp-barbecue-in-south-carolina|s:web-sc-encyclopedia-barbecue|s:wp-hemingway-south-carolina|s:wp-scotts-variety-store-and-bar-b-q|s:wp-rodney-scott-pitmaster|s:wp-kingstree-south-carolina|s:wp-chicken-bog,cited,high,False,2026-09-15,https://nanobotco.github.io/carolina-barbecue/word/pee-dee/
piedmont,term,Piedmont,the Piedmont|Piedmont-style|Piedmont Triad|Upstate|Upcountry|Western,nc-piedmont|sc-upstate,,,,,"{""letter"": ""P"", ""part_of_speech"": ""noun""}","The plateau between the coastal plain and the Blue Ridge, from New York to Alabama and nearly 300 miles wide in North Carolina; its eastern edge is the fall line, where rivers drop off hard rock onto the soft plain and towns grew at the head of navigation. In North Carolina barbecue, Piedmont style is Lexington style — pork shoulder, a red vinegar-and-ketchup dip, red slaw — and 'Western' means the same. In South Carolina the Piedmont is the Upstate, Greenville, Spartanburg and Anderson, where the sauce is a thin ketchup and vinegar and the hash is pork and beef.","Italian Piemonte, from medieval Latin Pedemontium, ad pedem montium, 'at the foot of the mountains' — Latin pes, pedis 'foot' + mons, montis 'mountain' — the region below the Alps, in documents from the end of the twelfth century (Wikipedia); through French Piémont; applied to the American plateau at the foot of the Appalachians as piemont in 1755, with the d by 1855, and extended to the foot of other ranges by 1860 (etymonline)",lexington|dip|lexington-dip|red-slaw|pork-shoulder|sc-light-tomato|sc-heavy-tomato|hash-and-rice|lexington-barbecue-festival|down-east|dutch-fork|pee-dee,s:etymonline|s:wp-piedmont|s:wp-piedmont-united-states|s:wiktionary-piedmont|s:wp-upstate-south-carolina|s:wp-congaree-river|s:wp-barbecue-in-north-carolina|s:web-sc-encyclopedia-barbecue|s:wp-lexington-north-carolina|s:wp-lexington-barbecue-festival|s:wp-barbecue-in-south-carolina|s:wp-hash-stew,cited,high,False,2026-09-15,https://nanobotco.github.io/carolina-barbecue/word/piedmont/
pit,term,pit,barbecue pit|the pit|pit house|open pit,carolinas|us-south,,,,,"{""letter"": ""P"", ""part_of_speech"": ""noun""}","The place the cooking happens. First a trench in the ground filled with hardwood coals, the split hog on a rack above; then a wide, shallow container of cinder block, brick or steel above ground, still a pit; then, at many places, a gas cooker, still the pit. The word also names the room, the building — a pit house — and the restaurant, as in Backyard BBQ Pit or Dickey's Barbecue Pit. A smokehouse is a different building: a windowless outbuilding where hams and bacon are cured in cold smoke for weeks, not a place a meal is cooked.","Old English pytt 'a hole in the ground, water hole, well, grave', a Germanic borrowing of Latin puteus 'well, pit, shaft'; the barbecue sense keeps the hole's name after the hole has become a box of brick or cinder block above ground, and then a gas cooker inside a building",brick-pit|block-pit|burn-barrel|hickory-and-oak|direct-heat|gas-and-electric-cookers|pig-cooker|pitmaster|backyard-bbq-pit|skylight-inn|henrys-smokehouse|ed-mitchell,s:etymonline|s:wiktionary-pit|s:wp-pit-barbecue|s:wp-whole-hog-barbecue|s:web-sc-encyclopedia-barbecue|s:ncpedia-barbecue|s:wp-skylight-inn-bbq|s:wp-ed-mitchell-pitmaster|s:wp-smokehouse|s:wp-barbecue-in-the-united-states|s:wp-pig-pickin,cited,high,False,2026-09-15,https://nanobotco.github.io/carolina-barbecue/word/pit/
pitmaster,term,pitmaster,pit master|pit-master|pit man|pit boss,carolinas|us-south,,,,,"{""letter"": ""P"", ""part_of_speech"": ""noun""}","The person who runs the pit — the fire, the coals, the turning of the hog, the call that it is done. A recent word for an old job. Wiktionary defines it as one who operates a barbecue pit and adds that it is used as a term of respect; dictionary.com dates it 1980–85; Wikipedia titles its articles 'Ed Mitchell (pitmaster)' and 'Rodney Scott (pitmaster)', and BBQ Pitmasters has been on cable since 2009. In the Carolinas the older words are the cook and the pit man, and a place is known by a family's name before any title.","pit (Old English pytt, the cooking pit) + master (Old English, from Latin magister 'chief, teacher'; 'a workman qualified to carry on a trade on his own account' from c. 1300), on the pattern of quartermaster and the other -master compounds for the person in charge of a thing",pit|ed-mitchell|rodney-scott|pete-jones|wayne-monk|adrian-miller|whole-hog|southern-foodways-alliance,s:etymonline|s:wiktionary-pitmaster|s:web-dictionary-com-pitmaster|s:web-texas-monthly-call-barbecue-greats|s:web-destination-bbq-history-of-barbecue|s:wp-bbq-pitmasters|s:wp-ed-mitchell-pitmaster|s:wp-rodney-scott-pitmaster|s:wp-adrian-miller|s:miller-black-smoke|s:wp-whole-hog-barbecue|s:web-lexington-barbecue-menu|s:sfa-oral-histories,cited,medium,True,2026-09-15,https://nanobotco.github.io/carolina-barbecue/word/pitmaster/
pulled-pork,term,pulled pork,pulled-pork|pulled,carolinas|us-south,,,,,"{""letter"": ""P"", ""part_of_speech"": ""noun""}","Pork cooked slowly over coals or in a cooker until it comes off the bone in strands, then taken apart by hand or with forks rather than cut. Outside the Carolinas it is the name of the dish, and the dish is a shoulder — the Boston butt, the upper shoulder, is the cut it almost always means. Inside the Carolinas the meat is called barbecue, and 'pulled' is one answer, with 'chopped' and 'sliced', to how you want it: Memphis pulls by hand; the North Carolina east chops fine; Lexington serves it pulled or lightly chopped, leaving strands.","pull (v.), Old English pullian 'to pluck off (wool), to draw out', of uncertain origin + pork (n.), c. 1300, Old French porc 'pig', Latin porcus; the participle names how the cooked meat leaves the bone — pulled apart, not cut",barbecue|chopped|pork-shoulder|whole-hog|lexington|eastern-nc|barbecue-sandwich|sc-mustard|ed-mitchell|dukes-bar-b-que,s:etymonline|s:wp-pulled-pork|s:wp-boston-butt|s:wiktionary-pulled-pork|s:wp-barbecue-sandwich|s:wp-barbecue-in-north-carolina|s:wp-barbecue-in-the-united-states|s:wp-whole-hog-barbecue|s:wp-ed-mitchell-pitmaster|s:wp-dukes-bar-b-que|s:ncpedia-barbecue,cited,medium,True,2026-09-15,https://nanobotco.github.io/carolina-barbecue/word/pulled-pork/
slaw,term,slaw,cole slaw|coleslaw|cold slaw|barbecue slaw|red slaw|white slaw,carolinas,,,,,"{""letter"": ""S"", ""part_of_speech"": ""noun""}","Shredded raw cabbage, dressed and served cold, on every Carolina barbecue tray and most sandwiches. East of Raleigh the dressing is mayonnaise or whipped salad dressing and the slaw is white or yellow; in Lexington it is vinegar, ketchup and pepper — the dip — and the slaw is red, also called barbecue slaw. South Carolina buffets list coleslaw among the sides. The word is the back half of coleslaw, and the front half is not said; coleslaw came to the colonies with the Dutch settlers of New York.","Dutch koolsla 'cabbage salad' — kool 'cabbage' (from Latin caulis) + sla, clipped from salade (from French) — → American English cole slaw, 1794, heard and written as 'cold slaw' → slaw, the back half alone, by the 1860s",red-slaw|white-slaw|lexington-dip|barbecue-sandwich|barbecue-tray|eastern-nc|lexington|jerry-bledsoe|dutch-fork|fixins,s:etymonline|s:wiktionary-slaw|s:wiktionary-coleslaw|s:web-dictionary-com-slaw|s:web-dictionary-com-coleslaw|s:wp-coleslaw|s:wp-red-slaw|s:ncpedia-barbecue|s:wp-lexington-north-carolina|s:wp-barbecue-in-north-carolina|s:wp-cuisine-of-the-southern-united-states|s:wp-dukes-bar-b-que,cited,high,False,2026-09-15,https://nanobotco.github.io/carolina-barbecue/word/slaw/
barbecue-postcards,art,barbecue postcards,linen postcards|Tichnor cards|advertising postcards,carolinas|nc|sc,both,,,,"{""kind"": ""postcard"", ""state"": ""both""}","Between about 1930 and 1945 an American restaurant could order its own postcards by the thousand. A printer took a photograph, had an artist colour it by hand, and ran it on paper with a woven texture — the linen card, whose surface takes bright ink and softens a plain building into something worth mailing. Roadside businesses on the highways through both Carolinas bought them and set them by the register. The caption on the back names the route number, because that is how a customer found the place again.",,roadside-barbecue-signs|pig-mascot|barbecue|fsa-barbecue-photographs|meltons-barbecue,s:commons-bpl-tichnor|s:commons,harvested,medium,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/art/barbecue-postcards/
cannibal-pig-sign,art,the pig that serves itself,cannibal pig|suicide food|the self-serving pig|pig in a chef's hat,carolinas|us-south,both,,,,"{""kind"": ""sign"", ""state"": ""both""}","A barbecue sign on which the pig is not the meat but the staff: a pig in a chef's toque carrying a covered tray, a pig in an apron at a pit, a pig in sunglasses eating a pork sandwich, a pig holding the restaurant's own name over its head. The animal about to be served is drawn recommending the meal, and the joke is never explained on the sign because it does not need to be. The form runs from nineteenth-century trade cards to lit plastic on a bypass, and both Carolinas are full of it.",,pig-mascot|roadside-barbecue-signs|pigs-in-the-city|maurices-piggie-park|bessingers-bar-b-q|maurice-bessinger|hog|barbecue|political-barbecue-prints|pig-pickin,s:blog-suicide-food|s:web-stranger-suicide-food|s:web-boingboing-suicide-foods|s:web-laweekly-smiling-pigs|s:web-ourhenhouse-suicide-food|s:web-ephemera-pigs-trade-cards|s:commons-margolies|s:commons-highsmith|s:commons|s:wp-maurice-bessinger,cited,medium,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/art/cannibal-pig-sign/
